Baden-Württemberg,Bayern,Berlin,Brandenburg,Bremen,Hamburg,Hessen,Mecklenburg-Vorpommern,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz,Saarland,Sachsen,Sachsen-Anhalt,Schleswig-Holstein,Thüringen
4.097975663068224,6.263230884988436,4.9671296104242035,1.7383945373322203,19.40805434255216,2.213251655350293,5.847624259631975,1.179557156994091,3.3610627255519856,6.5548822157398625,3.9039710949980124,3.1504353190222267,3.253683008946889,1.1464292854902407,1.3398033237428608,5.046605638897916
3.5035440284253605,6.072974782771291,4.721502321996633,1.6198676370595688,17.64368576595651,1.9433429168929401,6.165429925916321,1.4278849795191628,3.2111268418842394,6.203428956512959,3.586773443529424,2.7439275359225848,3.253683008946889,1.1922864569098501,1.1680336668527505,5.989896412523695
2.584876956704572,5.2662889093705925,4.3394154288870785,1.1457600359689633,16.908532192374985,1.6734341784355873,6.721589841913928,1.117475201362823,3.486009295275108,5.639988017117448,3.1231768759984098,2.0325389154982108,2.5881569389350254,0.8712862569725829,1.6146347747670373,5.848402796479828
3.368445929642892,5.129304515774248,4.694210401060237,1.027233135696312,14.409010042197814,1.241580196903823,5.895295109574627,0.9312293344690192,4.1982047426969045,5.137911932507586,2.6839801278111337,1.8292850239483898,2.6374551663433117,0.8254290855529732,2.1642976768153903,5.4239219483482275
3.368445929642892,4.946658657645788,4.91254576855141,0.7111614016359082,12.056518606736947,1.1875984492123524,6.801041258485014,0.6829015119439474,4.648012393700144,4.825509035417005,2.610780669779921,1.8292850239483898,2.3170166881894514,0.7795719141333636,2.0955898140593465,5.565415564392095
3.404472089318217,5.41849379114431,4.83067000574222,0.6716524348783578,12.49761075088586,1.2955619445952935,5.736392276432453,0.6208195563126795,4.548055137921646,4.741829687982028,2.3423826569988075,2.1341658612731216,2.489560484118453,0.6878575712941444,2.0612358826813244,5.848402796479828
3.3144066901299043,5.616360137450141,4.230247745141492,1.1457600359689633,11.027303603722817,1.241580196903823,5.339135193577021,0.6208195563126795,4.510571167004709,4.289961211833153,2.0007851861864814,2.235792807048032,2.1937711196687357,0.8712862569725829,2.1986516081934124,5.659744641754672
2.8010339147565224,4.802064019960757,3.4933658798587803,1.3037959029991653,9.556996456559775,1.241580196903823,4.98954896066424,0.5587376006814115,4.1232368008630305,3.97197969158024,1.6347878960304176,2.1341658612731216,1.7007888455858737,0.5502860570353155,1.8207583630351698,5.140934716260494
2.3507069188149594,5.28911964163665,3.0021113030036393,1.027233135696312,10.73324217429021,0.8097262153720584,4.465169611295067,0.06208195563126795,3.8858383183890988,3.916193459956922,1.8543862701240559,2.0325389154982108,1.257104798911298,0.5044288856157059,1.5802808433890152,5.75407371911725
2.792027374837691,5.380442570700881,3.711701247349954,1.2247779694840641,11.909487892020643,0.6477809722976468,4.735304427636763,0.06208195563126795,4.298161998475402,3.921772083119254,2.244783379623857,2.0325389154982108,1.6268415044734446,0.4127145427764866,0.9962640099626401,6.0370609512049835
2.5938834966234032,4.8325049963155005,3.520657800795177,1.2642869362416147,15.144163615779336,0.43185398153176446,4.592291877808806,0.1241639112625359,4.6979910215893925,3.9775583147425717,2.5131813924049706,2.439046698597853,1.6268415044734446,0.4127145427764866,0.7901404216945076,5.942731873842406
2.1255434208441777,4.725961579073899,4.230247745141492,1.3037959029991653,14.703071471630423,0.48583572922323504,4.27448621152446,0.18624586689380385,4.660507050672456,4.061237662177549,2.3423826569988075,2.1341658612731216,1.6761397318817306,0.5044288856157059,0.927556147206596,5.75407371911725
2.5398442571104156,4.6118079177436115,4.585042717314649,1.3433048697567156,12.791672180318468,0.48583572922323504,4.27448621152446,0.18624586689380385,5.185282643509569,4.011030053716563,2.5863808504361834,2.0325389154982108,1.6514906181775877,0.5502860570353155,1.0306179413406622,6.697364492743029
2.3687199986526215,4.132362540156405,4.612334638251046,1.1457600359689633,18.08477791010542,0.8637079630635289,4.004351395182765,0.1241639112625359,4.897905533146388,3.5703188238923507,2.366782476342545,2.1341658612731216,1.4296485948402997,0.366857371356877,1.2367415296087947,5.942731873842406
1.92739954262989,3.363727887199136,4.9671296104242035,0.948215202181211,18.231808624821724,0.7017627199891173,3.1303858129008124,0.1241639112625359,4.79794827736789,3.2188655646654474,1.5859882573429425,2.3374197528229423,1.0599118892781532,0.32100019993726736,1.1336797354747283,4.480631174722449
1.3329679079870267,2.9375542182327297,4.585042717314649,0.948215202181211,16.61447076294238,0.7557444676805879,3.098605246272378,0.2483278225250718,4.1232368008630305,3.090557231931816,1.268790605874354,2.1341658612731216,0.764122524828436,0.366857371356877,1.1336797354747283,3.820327633184404
1.1798567293668953,2.8081800687250706,5.1035892151061875,0.8691972686661101,18.08477791010542,1.349543692286764,2.7331287300453795,0.2483278225250718,4.423108568198524,3.2132869415031156,1.390789702593042,1.9309119697233004,0.517631387787005,0.366857371356877,0.927556147206596,2.971365936921203
1.242902508798714,2.75490836010427,4.776086163869427,0.7111614016359082,16.02634790407716,1.2955619445952935,2.2405299473046427,0.31040977815633974,5.097820044703384,3.263494549964102,1.6591877153741552,1.6260311323985688,0.5422805014911481,0.5502860570353155,0.5153089706703311,2.924201398239914
1.1978698092045577,2.260242494339691,5.021713452296997,0.6321434681208074,13.085733609751076,1.4035254399782346,2.1928590973619904,0.7449834675752154,5.1977773004818815,3.313702158425088,1.732387173405368,2.235792807048032,0.46833316037871886,0.5502860570353155,0.4466011079142869,2.971365936921203
1.3239613680681954,2.161309321186775,4.803378084805823,0.9087062354236606,14.114948612765206,1.1875984492123524,2.0816271141624694,0.8070654232064833,5.4476704399281255,3.313702158425088,1.8787860894677935,2.235792807048032,0.6408769563077206,0.5502860570353155,0.3778932451582428,2.829872320877336
1.4590594668506642,2.3211244470491774,5.458384187279345,0.948215202181211,14.114948612765206,1.1336167015208818,2.526555046960554,0.8070654232064833,6.059908631571425,3.531268461756028,1.9275857281552686,2.235792807048032,0.739473411124293,0.5502860570353155,0.34353931378022073,3.4430113237340922
1.4050202273376768,2.4504985965568364,5.458384187279345,0.7901793351510092,14.703071471630423,1.2955619445952935,2.4471036303894675,0.9933112901002872,5.647584951485121,3.6595767944896593,2.2935830183113324,2.947181427472406,0.739473411124293,0.45857171419609627,0.34353931378022073,3.584504939777959
1.5040921664448206,2.557042013798438,5.567551871024931,1.5803586703020185,14.850102186346728,0.9176897107549995,2.558335613588989,0.9312293344690192,5.297734556260379,3.8715644746582676,2.31798283765507,2.947181427472406,0.7148242974201499,0.7795719141333636,0.41224717653626486,3.773163094503115
1.441046387013002,2.1993605416302042,5.431092266342947,0.9877241689387615,11.027303603722817,1.1336167015208818,2.3517619305041637,0.9933112901002872,4.79794827736789,3.5424257080806916,1.6347878960304176,3.1504353190222267,0.5669296151952913,0.6878575712941444,0.5153089706703311,3.678834017140537
1.378000607581183,2.077596636211231,6.932147917844768,1.1457600359689633,9.998088600708687,1.1875984492123524,2.0816271141624694,0.8691473788377513,4.235688713613841,3.341595274236747,1.3663898832493044,2.7439275359225848,0.517631387787005,0.6878575712941444,0.4466011079142869,3.2543531690089367
1.1078044100162452,2.0547659039451736,7.341526731890718,1.106251069211413,10.4391807448576,1.1336167015208818,1.8273825811349922,0.4966556450501436,4.148226114807655,3.347173897399079,1.219990967186879,2.439046698597853,0.41903493297043265,1.6967153425255561,0.34353931378022073,3.678834017140537
0.9907193910714387,1.8949507780827712,8.214868201855413,1.2247779694840641,8.821842882978254,1.349543692286764,1.7002603146212536,0.4966556450501436,4.1982047426969045,3.5368470849183598,1.219990967186879,2.3374197528229423,0.4436840466745758,2.201144228141262,0.30918538240219867,3.490175862415381
1.3329679079870267,1.9253917544375145,8.678830857774157,1.2247779694840641,8.821842882978254,1.349543692286764,1.8909437143918615,0.6208195563126795,4.035774202056845,3.6484195481649957,0.9515929544057655,1.5244041866236582,0.41903493297043265,2.338715742400091,0.27483145102417655,3.3486822463715145
1.3059482882305329,1.7884073608411695,8.07840859717343,1.6988855705746697,8.67481216826195,1.4035254399782346,1.875053431077644,0.5587376006814115,3.2860947837181125,3.860407228333604,0.80519403834334,0.8130155661992844,0.2711402507455741,2.155287056721652,0.30918538240219867,3.3486822463715145
1.1888632692857264,1.5296590618258514,7.969240913427843,1.5803586703020185,7.939658594680428,1.1875984492123524,2.176968814047773,0.5587376006814115,3.660934492887479,4.195124618073512,1.0735920511244534,0.7113886204243738,0.41903493297043265,3.2558591707922835,0.2404775196461545,2.7827077821960473
1.2158828890422202,1.636202479067453,10.098010746466787,1.7383945373322203,7.792627879964124,0.9176897107549995,2.9873732630728567,0.6829015119439474,3.4610199813304834,5.963548160532692,1.2931904252180917,0.8130155661992844,0.9613154344615809,3.8520023992472083,0.4466011079142869,2.311062395383158
1.2519090487175453,1.6514229672448246,12.335948263251318,1.7779035040897706,8.086689309396732,1.0256532061379406,3.448191479185159,0.5587376006814115,2.9987176733549314,6.694347794798158,1.4883889799679924,0.9146425119741949,1.503595935952729,4.218859770604086,0.480955039292309,2.169568779339291
1.1618436495292328,1.7351356522203687,12.417824026060508,1.7779035040897706,8.233720024113037,1.0256532061379406,3.448191479185159,0.6208195563126795,2.623877964185565,9.137784739899486,1.5615884379992049,1.0162694577491054,1.503595935952729,3.8520023992472083,0.5153089706703311,1.8394170085702686
0.9817128511526075,1.7731868726637978,12.881786681979253,1.975448337877523,8.233720024113037,1.349543692286764,3.400520629242507,0.5587376006814115,4.298161998475402,10.376239081937143,1.732387173405368,1.0162694577491054,1.478946822248586,3.3934306850511122,0.5840168334263752,1.9337460859328464
1.5311117862013144,1.8721200458167138,14.24638272879909,2.1334842049077247,8.968873597694557,1.2955619445952935,3.845448562040592,0.43457368941887564,4.210699399669217,10.98430900663131,1.5615884379992049,0.9146425119741949,1.4542977085444428,3.4392878564707217,0.5153089706703311,2.122404240658002
1.5761444857954707,1.9101712662601429,13.809711993816741,1.896430404362422,6.763412876949994,1.5114889353611758,3.734216578841071,0.43457368941887564,3.660934492887479,11.257661541585568,1.390789702593042,0.7113886204243738,1.8979817552190186,3.1182876565334543,0.5153089706703311,1.462100699119957
1.6572033450649521,1.902561022171457,12.690743235424476,2.093975238150174,4.999044300354344,1.1336167015208818,3.1303858129008124,0.2483278225250718,3.6359451789428543,9.567338723399033,1.3663898832493044,0.6097616746494633,1.2324556852071549,2.2928585709804814,0.6183707648043973,1.2262780057135123
1.7562752841720959,2.069986392122545,11.298855267668243,2.0149573046350735,4.704982870921735,1.349543692286764,3.0668246796439433,0.31040977815633974,3.1611482139949905,9.238199956821457,1.3175902445618293,0.5081347288745527,0.9366663207574377,2.0177155424628235,0.4466011079142869,1.2734425443948012
1.9093864627922275,2.245022006162319,8.924458146201728,1.5803586703020185,3.381706438474997,1.5114889353611758,2.526555046960554,0.31040977815633974,2.6488672781301896,9.282828942120112,1.5371886186554675,0.4065077830996422,0.7887716385325791,1.1922864569098501,0.4466011079142869,1.1791134670322234
1.6031641055519645,2.252632250251005,8.651538936837762,1.1457600359689633,2.499522150177172,1.2955619445952935,2.6854578801027276,0.4966556450501436,2.398974138683945,8.546450684692314,1.3663898832493044,0.6097616746494633,0.5669296151952913,1.1922864569098501,0.4466011079142869,0.8961262349444897
1.5040921664448206,2.420057620202093,8.324035885601,1.2247779694840641,2.058430006028259,1.9433429168929401,2.5901161802174237,0.4966556450501436,2.548910022351692,8.457192714095006,1.6591877153741552,0.7113886204243738,0.4436840466745758,0.8712862569725829,0.3778932451582428,0.8961262349444897
1.8553472232792398,2.557042013798438,7.805489387809462,1.3828138365142661,1.323276432446738,2.1592699076588224,2.7807995799880314,0.5587376006814115,2.786308504825624,7.877015905212499,1.7567869927491055,0.6097616746494633,0.46833316037871886,0.6878575712941444,0.5840168334263752,0.8489616962632008
2.0805107212500213,2.838621045079814,6.550061024735213,1.2642869362416147,2.058430006028259,1.835379421509999,2.4312133470752504,0.5587376006814115,2.42396345262857,7.492090907011605,1.9763853668427438,0.6097616746494633,0.3204384781538603,0.6878575712941444,0.7214325589384635,0.7546326189006229
2.1615695805195028,2.922333730055358,6.468185261926023,0.948215202181211,2.2054607207445636,1.6194524307441167,2.9238121298159876,0.43457368941887564,2.3489955107946963,7.151794894109365,2.147184102248907,0.6097616746494633,0.3943858192662896,0.6420003998745347,0.7901404216945076,0.8489616962632008
1.99945186198054,2.967995194587473,5.976930685070882,1.0667421024538624,2.499522150177172,1.4575071876697052,2.7013481634169447,0.3724917337876077,2.08660771437614,6.7445554032591435,2.610780669779921,0.6097616746494633,0.2711402507455741,0.6420003998745347,0.9962640099626401,0.9904553123070676
1.7112425845779395,2.838621045079814,6.113390289752866,1.1457600359689633,2.3524914354608675,1.2955619445952935,2.6377870301600757,0.31040977815633974,1.8741985458468322,6.348473158733586,2.5131813924049706,0.4065077830996422,0.3943858192662896,0.5502860570353155,1.0306179413406622,0.8489616962632008
1.4050202273376768,2.5874829901531813,6.7683963922263874,1.1457600359689633,2.499522150177172,1.349543692286764,2.6695675967885104,0.18624586689380385,1.7242626621790855,6.169957217538968,2.269183198967595,0.30488083732473165,0.3697367055621465,0.45857171419609627,1.0306179413406622,0.9904553123070676
1.3059482882305329,2.9451644623214155,7.1777752062723374,1.1852690027265138,2.646552864893476,0.9716714584464701,2.892031563187553,0.18624586689380385,1.6118107494282756,5.95796953737036,2.147184102248907,0.30488083732473165,0.3204384781538603,0.7795719141333636,1.2023875982307726,1.0847843896696454
1.6662098849837834,3.26479471404622,6.031514526943676,1.1457600359689633,2.499522150177172,1.0256532061379406,3.0668246796439433,0.1241639112625359,1.9116825167637688,5.349899612676194,2.073984644217694,0.30488083732473165,0.2711402507455741,1.0088577712314117,1.1680336668527505,1.2262780057135123
1.5130987063636518,3.439830328085994,6.167974131625659,1.2247779694840641,1.7643685765956507,1.0256532061379406,3.0191538297012914,0.06208195563126795,1.8242199179575833,5.188119540968572,1.5615884379992049,0.5081347288745527,0.3204384781538603,0.9630005998118021,1.1680336668527505,1.2734425443948012
1.5311117862013144,3.493102036706795,5.813179159452502,1.1457600359689633,1.911399291311955,0.8637079630635289,3.0350441130155086,0.06208195563126795,1.5368428075944025,5.24390577259189,1.1467915091556662,0.5081347288745527,0.3204384781538603,1.0088577712314117,0.961910078584618,1.3677716217573792
1.6662098849837834,3.44744057217468,5.594843791961328,0.8691972686661101,1.911399291311955,0.8097262153720584,3.209837229471899,0.0,1.511853493649778,4.953817368150636,1.3419900639055669,0.7113886204243738,0.2957893644497172,1.1464292854902407,0.8244943530725297,0.9904553123070676
1.792301443847421,3.569204477593653,5.321924582597361,0.7901793351510092,2.058430006028259,0.8637079630635289,3.003263546387074,0.0,1.211981726314285,4.780880050118351,1.3663898832493044,0.7113886204243738,0.34508759185800336,1.100572114070631,0.8244943530725297,1.0376198509883565
1.5941575656331333,3.1734717849819902,5.021713452296997,0.6716524348783578,1.6173378618793466,0.8097262153720584,3.3687400626140724,0.0,1.1994870693419726,4.819930412254673,1.6835875347178928,0.6097616746494633,0.34508759185800336,1.5132866568471177,0.7214325589384635,0.9904553123070676
1.5581314059578082,3.485491792618109,4.9944215313606,0.6716524348783578,1.6173378618793466,0.7557444676805879,3.3210692126714205,0.0,1.0120672147572893,4.814351789092342,2.073984644217694,0.6097616746494633,0.34508759185800336,1.0547149426510214,0.5840168334263752,0.9432907736257787
1.8733603031169024,3.4550508162633657,4.585042717314649,0.5926345013632569,1.7643685765956507,0.5937992246061762,3.479972045813594,0.0,0.9121099589787917,5.121176063020591,2.4155821150300203,1.3211502950738372,0.3204384781538603,1.0088577712314117,1.0649718727186843,0.8489616962632008
2.008458401899371,3.3256766667557067,4.121080061395905,0.6716524348783578,1.4703071471630422,0.37787223384029395,3.193946946157682,0.0,1.0495511856742261,4.959395991312968,2.8791786825610344,1.5244041866236582,0.2957893644497172,0.9630005998118021,1.2023875982307726,0.801797157581912
2.197595740194828,3.6376966743918255,3.547949721731574,0.7111614016359082,1.911399291311955,0.43185398153176446,3.4164109125567244,0.06208195563126795,1.0745404996188506,4.792037296443015,3.464774346810736,1.5244041866236582,0.3697367055621465,1.0547149426510214,1.1680336668527505,1.0847843896696454
2.0534911014935275,3.660527406657883,3.356906275176797,0.7506703683934587,1.911399291311955,0.3238904861488234,3.448191479185159,0.06208195563126795,1.1495084414527237,5.7236673645524245,3.4403745274669983,1.5244041866236582,0.3204384781538603,1.329857971168679,1.1680336668527505,1.2262780057135123
2.3957396184091153,3.5083225248841665,3.138570907685623,0.8296883019085597,2.9406142943260845,0.5398174769147056,3.527642895756246,0.1241639112625359,1.5868214354836512,5.941233667883365,3.4891741661544735,1.2195233492989266,0.34508759185800336,1.100572114070631,1.5802808433890152,1.414936160438668
2.1795826603571653,3.1125898322725036,3.438782037985987,0.6716524348783578,4.263890726772822,0.7017627199891173,3.3369594959856377,0.1241639112625359,1.686778691262149,5.9133405520717055,3.074377237310935,1.0162694577491054,0.2957893644497172,1.329857971168679,1.6489887061450594,1.32060708307609
2.035478021655865,3.4702713044407374,3.547949721731574,0.9087062354236606,4.410921441489127,0.7557444676805879,3.6547651622699844,0.1241639112625359,2.498931394462443,5.846397074123725,3.074377237310935,1.117896403524016,0.2957893644497172,1.4215723140078984,1.6489887061450594,1.2734425443948012
2.9541450933766535,3.759460579810799,3.41149011704959,0.9087062354236606,4.410921441489127,0.7557444676805879,3.511752612442028,0.31040977815633974,2.5988886502409407,6.091856493266323,2.9767779599359847,1.117896403524016,0.5669296151952913,1.6967153425255561,1.7176965689011037,1.2262780057135123
2.9811647131331473,3.7137991152786842,3.6025335636043674,1.1852690027265138,4.999044300354344,0.7557444676805879,3.2892886460429858,0.43457368941887564,2.7738138478533116,6.091856493266323,2.610780669779921,1.2195233492989266,0.5422805014911481,1.467429485427508,1.7176965689011037,1.0376198509883565
2.647922736136391,3.622476186214454,3.5752416426679705,1.540849703544468,4.410921441489127,1.1336167015208818,3.7183262955268535,0.6208195563126795,2.811297818770248,6.275951057623272,2.781579405186084,1.6260311323985688,0.492982274082862,1.7425725139451658,1.923820157169236,0.660303541538045
3.6116225074513357,3.363727887199136,4.039204298586715,1.975448337877523,4.704982870921735,2.1592699076588224,3.9884611118685482,1.303721068256627,3.198632184911927,6.711083664285153,2.5863808504361834,1.4227772408487476,0.517631387787005,1.6967153425255561,2.0955898140593465,0.9904553123070676
3.656655207045492,3.759460579810799,5.185464977915377,1.8174124708473212,4.85201358563804,2.7530691322649985,4.290376494838677,2.234950402725646,3.1861375279396147,7.285681850005328,2.5863808504361834,2.0325389154982108,0.6162278426035774,1.467429485427508,2.0268819513033023,0.8961262349444897
3.1522889715909415,3.5463737453275956,5.594843791961328,1.540849703544468,4.116860012056518,3.4008501045626454,4.27448621152446,2.172868447094378,2.3115115398777597,7.436304675388286,2.5131813924049706,2.0325389154982108,0.6162278426035774,1.4215723140078984,2.1299437454373686,0.8961262349444897
2.9271254736201597,4.878166460847615,5.8677630013252955,1.540849703544468,3.969829297340214,4.264558067626174,4.21092507826759,2.1107864914631103,2.398974138683945,7.380518443764968,2.537581211748708,2.1341658612731216,0.5915787288994344,1.5132866568471177,2.0268819513033023,1.1319489283509345
3.305400150211073,4.992320122177903,5.540259950088535,1.2247779694840641,4.557952156205431,4.264558067626174,4.75119471095098,2.234950402725646,2.7488245339086874,7.977431122134471,2.2203835602801196,2.1341658612731216,0.46833316037871886,1.5132866568471177,2.370421265083523,1.2262780057135123
3.917844864691599,5.144525003951619,6.0042226060072785,0.8691972686661101,4.85201358563804,4.426503310700586,5.339135193577021,2.359114313988182,2.1240916852930765,8.200576048627743,2.1715839215926445,2.235792807048032,0.5422805014911481,1.2840007997490694,3.4697470691802295,1.3677716217573792
3.683674826801986,5.380442570700881,7.477986336572702,0.7506703683934587,5.293105729786952,4.048631076860292,5.625160293232932,2.8557699590383256,2.42396345262857,8.574343800503973,2.3423826569988075,2.235792807048032,0.6901751837160067,1.5591438282667271,3.6415167260703396,1.462100699119957
3.8728121650974425,5.4337142793216815,7.314234810954321,0.9087062354236606,6.028259303368474,5.0203025353067625,5.831733976317757,2.359114313988182,2.7113405629917504,9.070841261951504,2.3423826569988075,2.0325389154982108,0.6162278426035774,1.6508581711059465,4.294241422252759,1.0376198509883565
3.3234132300487356,5.593529405184084,7.914657071555049,1.0667421024538624,5.734197873935865,4.85835729223235,5.720501993118236,1.4899669351504308,3.2236214988565512,9.349772420068094,2.8059792245298216,2.3374197528229423,0.6162278426035774,1.6967153425255561,4.706488598789024,1.32060708307609
2.85507315426951,4.520484988679382,8.651538936837762,1.027233135696312,5.146075015070648,4.048631076860292,6.5785772920859715,1.9245406245693064,3.0611909582164927,9.567338723399033,2.4643817537174955,2.6423005901476744,0.5915787288994344,1.9260011996236042,4.8782582556791345,1.0847843896696454
2.692955435730547,4.459603035969895,8.815290462456142,1.027233135696312,5.146075015070648,5.506138264529997,6.896382958370318,2.0487045358318423,3.4610199813304834,10.058257561684231,2.6351804891236585,2.845554481697495,0.5669296151952913,1.7884296853647754,4.775196461545068,1.0847843896696454
3.656655207045492,4.824894752226815,8.733414699646952,1.106251069211413,5.146075015070648,5.560120012221468,6.896382958370318,1.9245406245693064,3.9358169462783477,10.80021444227436,3.1963763340296225,3.1504353190222267,0.5422805014911481,1.7884296853647754,4.912612187057157,1.5564297764825348
3.620629047370167,4.802064019960757,7.887365150618653,1.106251069211413,4.704982870921735,5.6680835076044085,6.753370408542362,2.297032358356914,3.6984184638044155,11.101460093040277,3.4403745274669983,2.947181427472406,0.739473411124293,1.5132866568471177,4.775196461545068,1.5092652378012459
3.269373990535748,5.494596232031168,8.460495490282984,1.4223228032718165,4.263890726772822,5.452156516838526,6.308442475744277,2.7936880034070577,3.710913120776728,11.447334729104849,4.123569469091651,2.947181427472406,0.8134207522367223,1.467429485427508,4.397303216386825,1.8865815472515575
3.0622235724026288,5.707683066514371,8.596955094964967,1.1852690027265138,3.5287371531913014,6.693736713742349,7.516104007624794,2.7316060477757897,4.460592539115461,11.982882552688702,4.63596567531014,2.439046698597853,1.2078065715030117,1.1464292854902407,4.740842530167046,2.169568779339291
3.07123011232146,5.296729885725336,9.170085434629298,1.896430404362422,2.7935835796097805,9.932641575230583,8.294727890021443,3.786999293507345,4.585539108838582,12.127926754909328,5.172761700872367,3.4553161563469588,2.1444728922604495,1.3757151425882888,4.225533559496715,2.21673331802058
2.8460666143506788,4.809674264049443,9.579464248675249,1.975448337877523,3.087645009042389,11.929966239814993,9.089242055732308,3.476589515351005,4.260678027558465,12.16139849388332,5.367960255622267,3.6585700478967795,2.07052555114802,1.2381436283294598,3.950702108472538,2.311062395383158
2.963151633295485,4.619418161832297,9.852383458039217,1.896430404362422,3.234675723758693,12.361820221346758,9.295815738817135,3.414507559719737,4.4480978821431485,12.44590827516224,6.709950319527834,3.8618239394466007,2.0212273237397342,1.329857971168679,3.778932451582428,2.358226934064447
3.3954655493993857,4.3987210832604084,9.688631932420837,1.975448337877523,3.381706438474997,10.850331285985582,9.43882828864509,3.476589515351005,4.710485678561705,13.09860718515506,6.587951222809146,5.081347288745527,2.267718460781165,1.5591438282667271,4.328595353630781,2.122404240658002
3.521557108263023,4.9162176812910445,11.189687583922655,1.7779035040897706,4.263890726772822,11.983947987506465,9.216364322246047,3.414507559719737,4.860421562229451,13.243651387375689,7.441944899839961,5.58948201762008,2.3663149155977377,1.6050009996863368,5.46227508910551,2.924201398239914
4.422211100146149,5.966431365529689,12.745327077297269,1.8174124708473212,4.410921441489127,10.256532061379406,9.486499138587742,2.669524092144522,4.548055137921646,13.723412979336223,7.05154779034016,4.573212559870974,2.3170166881894514,2.109429885302043,6.218061579421995,2.924201398239914
4.701413837629919,6.552420160358498,10.452805718639944,2.410046972210578,4.410921441489127,9.500787593698819,10.376355004183912,2.0487045358318423,5.297734556260379,14.342640150355052,8.369138034901988,5.7927359091699016,1.7747361866983031,2.155287056721652,5.943230128397818,3.1128595529650696
